strategy,rps,second,n_runs,mean_total_pods,stddev_total_pods
st5-AttUpd,1000,115,10,18.2000,1.6865
st5-AttUpd,1000,116,10,18.2000,1.6865
st5-AttUpd,1000,117,10,18.2000,1.6865
st5-AttUpd,1000,118,10,18.2000,1.6865
st5-AttUpd,1000,119,10,18.3000,1.6364
istio,1000,0,10,6.0000,0.0000
istio,1000,1,10,6.0000,0.0000
istio,1000,2,10,6.0000,0.0000
istio,1000,3,10,6.0000,0.0000
istio,1000,4,10,6.0000,0.0000
istio,1000,5,10,6.0000,0.0000
istio,1000,6,10,6.0000,0.0000
istio,1000,7,10,6.0000,0.0000
istio,1000,8,10,6.0000,0.0000
istio,1000,9,10,6.0000,0.0000
istio,1000,10,10,6.0000,0.0000
istio,1000,11,10,6.0000,0.0000
istio,1000,12,10,6.0000,0.0000
istio,1000,13,10,6.0000,0.0000
istio,1000,14,10,6.0000,0.0000
istio,1000,15,10,6.0000,0.0000
istio,1000,16,10,6.1000,0.3162
istio,1000,17,10,6.2000,0.4216
istio,1000,18,10,6.2000,0.4216
istio,1000,19,10,6.2000,0.4216
istio,1000,20,10,6.2000,0.4216
istio,1000,21,10,6.2000,0.4216
istio,1000,22,10,6.2000,0.4216
istio,1000,23,10,6.2000,0.4216
istio,1000,24,10,6.2000,0.4216
istio,1000,25,10,6.2000,0.4216
istio,1000,26,10,6.2000,0.4216
istio,1000,27,10,6.2000,0.4216
istio,1000,28,10,6.2000,0.4216
istio,1000,29,10,6.3000,0.4830
istio,1000,30,10,7.5000,1.5811
istio,1000,31,10,10.3000,2.0575
istio,1000,32,10,10.6000,2.0656
istio,1000,33,10,10.6000,2.0656
istio,1000,34,10,10.6000,2.0656
istio,1000,35,10,10.6000,2.0656
istio,1000,36,10,10.6000,2.0656
istio,1000,37,10,10.6000,2.0656
istio,1000,38,10,10.6000,2.0656
istio,1000,39,10,10.6000,2.0656
istio,1000,40,10,10.6000,2.0656
istio,1000,41,10,10.6000,2.0656
istio,1000,42,10,10.6000,2.0656
istio,1000,43,10,10.6000,2.0656
istio,1000,44,10,10.9000,1.6633
istio,1000,45,10,11.2000,1.1353
istio,1000,46,10,12.2000,1.0328
istio,1000,47,10,12.2000,1.0328
istio,1000,48,10,12.2000,1.0328
istio,1000,49,10,12.2000,1.0328
istio,1000,50,10,12.2000,1.0328
istio,1000,51,10,12.2000,1.0328
istio,1000,52,10,12.2000,1.0328
istio,1000,53,10,12.2000,1.0328
istio,1000,54,10,12.2000,1.0328
istio,1000,55,10,12.2000,1.0328
istio,1000,56,10,12.2000,1.0328
istio,1000,57,10,12.2000,1.0328
istio,1000,58,10,12.2000,1.0328
istio,1000,59,10,12.2000,1.0328
istio,1000,60,10,12.5000,1.1785
istio,1000,61,10,12.9000,1.5239
istio,1000,62,10,12.9000,1.5239
istio,1000,63,10,12.9000,1.5239
istio,1000,64,10,12.9000,1.5239
istio,1000,65,10,12.9000,1.5239
istio,1000,66,10,12.9000,1.5239
istio,1000,67,10,12.9000,1.5239
istio,1000,68,10,12.9000,1.5239
istio,1000,69,10,12.9000,1.5239
istio,1000,70,10,12.9000,1.5239
istio,1000,71,10,12.9000,1.5239
istio,1000,72,10,12.9000,1.5239
istio,1000,73,10,12.9000,1.5239
istio,1000,74,10,12.9000,1.5239
istio,1000,75,10,13.6000,2.0656
istio,1000,76,10,14.8000,1.9889
istio,1000,77,10,14.8000,1.9889
istio,1000,78,10,14.8000,1.9889
istio,1000,79,10,14.8000,1.9889
istio,1000,80,10,14.8000,1.9889
istio,1000,81,10,14.8000,1.9889
istio,1000,82,10,14.8000,1.9889
istio,1000,83,10,14.8000,1.9889
istio,1000,84,10,14.8000,1.9889
istio,1000,85,10,14.8000,1.9889
istio,1000,86,10,14.8000,1.9889
istio,1000,87,10,14.8000,1.9889
istio,1000,88,10,14.8000,1.9889
istio,1000,89,10,15.1000,1.5239
istio,1000,90,10,15.4000,1.3499
istio,1000,91,10,17.2000,1.7512
istio,1000,92,10,17.2000,1.7512
istio,1000,93,10,17.2000,1.7512
istio,1000,94,10,17.2000,1.7512
istio,1000,95,10,17.2000,1.7512
istio,1000,96,10,17.2000,1.7512
istio,1000,97,10,17.2000,1.7512
istio,1000,98,10,17.2000,1.7512
istio,1000,99,10,17.2000,1.7512
istio,1000,100,10,17.2000,1.7512
istio,1000,101,10,17.2000,1.7512
istio,1000,102,10,17.2000,1.7512
istio,1000,103,10,17.2000,1.7512
istio,1000,104,10,17.5000,1.3540
istio,1000,105,10,18.4000,1.7127
istio,1000,106,10,20.7000,2.1108
istio,1000,107,10,20.7000,2.1108
istio,1000,108,10,20.7000,2.1108
istio,1000,109,10,20.7000,2.1108
istio,1000,110,10,20.7000,2.1108
istio,1000,111,10,20.7000,2.1108
istio,1000,112,10,20.7000,2.1108
istio,1000,113,10,20.7000,2.1108
istio,1000,114,10,20.7000,2.1108
istio,1000,115,10,20.7000,2.1108
istio,1000,116,10,20.7000,2.1108
istio,1000,117,10,20.7000,2.1108
istio,1000,118,10,20.7000,2.1108
istio,1000,119,10,20.8000,1.9889
st5-AttUpd,1100,0,10,6.0000,0.0000
st5-AttUpd,1100,1,10,6.0000,0.0000
st5-AttUpd,1100,2,10,6.0000,0.0000
st5-AttUpd,1100,3,10,6.0000,0.0000
st5-AttUpd,1100,4,10,6.0000,0.0000
st5-AttUpd,1100,5,10,6.0000,0.0000
st5-AttUpd,1100,6,10,6.0000,0.0000
st5-AttUpd,1100,7,10,6.0000,0.0000
st5-AttUpd,1100,8,10,6.0000,0.0000
st5-AttUpd,1100,9,10,6.0000,0.0000
st5-AttUpd,1100,10,10,6.0000,0.0000
st5-AttUpd,1100,11,10,6.0000,0.0000
st5-AttUpd,1100,12,10,6.0000,0.0000
st5-AttUpd,1100,13,10,6.0000,0.0000
st5-AttUpd,1100,14,10,6.0000,0.0000
st5-AttUpd,1100,15,10,6.0000,0.0000
st5-AttUpd,1100,16,10,6.0000,0.0000
st5-AttUpd,1100,17,10,6.0000,0.0000
st5-AttUpd,1100,18,10,6.0000,0.0000
st5-AttUpd,1100,19,10,6.0000,0.0000
st5-AttUpd,1100,20,10,6.0000,0.0000
st5-AttUpd,1100,21,10,6.0000,0.0000
st5-AttUpd,1100,22,10,6.0000,0.0000
st5-AttUpd,1100,23,10,6.0000,0.0000
st5-AttUpd,1100,24,10,6.0000,0.0000
st5-AttUpd,1100,25,10,6.0000,0.0000
st5-AttUpd,1100,26,10,6.0000,0.0000
st5-AttUpd,1100,27,10,6.0000,0.0000
st5-AttUpd,1100,28,10,6.0000,0.0000
st5-AttUpd,1100,29,10,6.0000,0.0000
st5-AttUpd,1100,30,10,8.0000,2.0548
st5-AttUpd,1100,31,10,9.4000,1.9551
st5-AttUpd,1100,32,10,10.1000,1.5239
st5-AttUpd,1100,33,10,10.1000,1.5239
st5-AttUpd,1100,34,10,10.1000,1.5239
st5-AttUpd,1100,35,10,10.1000,1.5239
st5-AttUpd,1100,36,10,10.1000,1.5239
st5-AttUpd,1100,37,10,10.1000,1.5239
st5-AttUpd,1100,38,10,10.1000,1.5239
st5-AttUpd,1100,39,10,10.1000,1.5239
st5-AttUpd,1100,40,10,10.1000,1.5239
st5-AttUpd,1100,41,10,10.1000,1.5239
st5-AttUpd,1100,42,10,10.1000,1.5239
st5-AttUpd,1100,43,10,10.1000,1.5239
st5-AttUpd,1100,44,10,10.1000,1.5239
st5-AttUpd,1100,45,10,10.4000,1.7127
st5-AttUpd,1100,46,10,11.1000,0.8756
st5-AttUpd,1100,47,10,11.1000,0.8756
st5-AttUpd,1100,48,10,11.1000,0.8756
st5-AttUpd,1100,49,10,11.1000,0.8756
st5-AttUpd,1100,50,10,11.1000,0.8756
st5-AttUpd,1100,51,10,11.1000,0.8756
st5-AttUpd,1100,52,10,11.1000,0.8756
st5-AttUpd,1100,53,10,11.1000,0.8756
st5-AttUpd,1100,54,10,11.1000,0.8756
st5-AttUpd,1100,55,10,11.1000,0.8756
st5-AttUpd,1100,56,10,11.1000,0.8756
st5-AttUpd,1100,57,10,11.1000,0.8756
st5-AttUpd,1100,58,10,11.1000,0.8756
st5-AttUpd,1100,59,10,11.1000,0.8756
st5-AttUpd,1100,60,10,11.6000,1.1738
st5-AttUpd,1100,61,10,12.1000,1.9120
st5-AttUpd,1100,62,10,12.2000,1.8135
st5-AttUpd,1100,63,10,12.2000,1.8135
st5-AttUpd,1100,64,10,12.2000,1.8135
st5-AttUpd,1100,65,10,12.2000,1.8135
st5-AttUpd,1100,66,10,12.2000,1.8135
st5-AttUpd,1100,67,10,12.2000,1.8135
st5-AttUpd,1100,68,10,12.2000,1.8135
st5-AttUpd,1100,69,10,12.2000,1.8135
st5-AttUpd,1100,70,10,12.2000,1.8135
st5-AttUpd,1100,71,10,12.2000,1.8135
st5-AttUpd,1100,72,10,12.2000,1.8135
st5-AttUpd,1100,73,10,12.2000,1.8135
st5-AttUpd,1100,74,10,12.3000,1.8886
st5-AttUpd,1100,75,10,13.4000,2.1705
st5-AttUpd,1100,76,10,14.1000,2.3310
st5-AttUpd,1100,77,10,14.7000,2.2136
st5-AttUpd,1100,78,10,14.7000,2.2136
st5-AttUpd,1100,79,10,14.7000,2.2136
st5-AttUpd,1100,80,10,14.7000,2.2136
st5-AttUpd,1100,81,10,14.7000,2.2136
st5-AttUpd,1100,82,10,14.7000,2.2136
st5-AttUpd,1100,83,10,14.7000,2.2136
st5-AttUpd,1100,84,10,14.7000,2.2136
st5-AttUpd,1100,85,10,14.7000,2.2136
st5-AttUpd,1100,86,10,14.7000,2.2136
st5-AttUpd,1100,87,10,14.7000,2.2136
st5-AttUpd,1100,88,10,14.7000,2.2136
st5-AttUpd,1100,89,10,14.9000,2.3310
st5-AttUpd,1100,90,10,15.4000,2.3664
st5-AttUpd,1100,91,10,15.8000,2.0976
st5-AttUpd,1100,92,10,16.2000,1.6193
st5-AttUpd,1100,93,10,16.3000,1.6364
st5-AttUpd,1100,94,10,16.3000,1.6364
st5-AttUpd,1100,95,10,16.3000,1.6364
st5-AttUpd,1100,96,10,16.3000,1.6364
st5-AttUpd,1100,97,10,16.3000,1.6364
st5-AttUpd,1100,98,10,16.3000,1.6364
st5-AttUpd,1100,99,10,16.3000,1.6364
st5-AttUpd,1100,100,10,16.3000,1.6364
st5-AttUpd,1100,101,10,16.3000,1.6364
st5-AttUpd,1100,102,10,16.3000,1.6364
st5-AttUpd,1100,103,10,16.3000,1.6364
st5-AttUpd,1100,104,10,16.5000,1.8409
st5-AttUpd,1100,105,10,17.2000,2.0440
st5-AttUpd,1100,106,10,18.3000,1.6364
st5-AttUpd,1100,107,10,18.8000,1.5492
st5-AttUpd,1100,108,10,18.8000,1.5492
st5-AttUpd,1100,109,10,18.8000,1.5492
st5-AttUpd,1100,110,10,18.8000,1.5492
st5-AttUpd,1100,111,10,18.8000,1.5492
st5-AttUpd,1100,112,10,18.8000,1.5492
st5-AttUpd,1100,113,10,18.8000,1.5492
st5-AttUpd,1100,114,10,18.8000,1.5492
st5-AttUpd,1100,115,10,18.8000,1.5492
st5-AttUpd,1100,116,10,18.8000,1.5492
st5-AttUpd,1100,117,10,18.8000,1.5492
st5-AttUpd,1100,118,10,18.8000,1.5492
st5-AttUpd,1100,119,10,18.9000,1.6633
istio,1100,0,10,6.0000,0.0000
istio,1100,1,10,6.0000,0.0000
istio,1100,2,10,6.0000,0.0000
istio,1100,3,10,6.0000,0.0000
istio,1100,4,10,6.0000,0.0000
istio,1100,5,10,6.0000,0.0000
istio,1100,6,10,6.0000,0.0000
istio,1100,7,10,6.0000,0.0000
istio,1100,8,10,6.0000,0.0000
istio,1100,9,10,6.0000,0.0000
istio,1100,10,10,6.0000,0.0000
istio,1100,11,10,6.0000,0.0000
istio,1100,12,10,6.0000,0.0000
istio,1100,13,10,6.0000,0.0000
istio,1100,14,10,6.0000,0.0000
istio,1100,15,10,6.1000,0.3162
istio,1100,16,10,6.1000,0.3162
istio,1100,17,10,6.1000,0.3162
istio,1100,18,10,6.1000,0.3162
istio,1100,19,10,6.1000,0.3162
istio,1100,20,10,6.1000,0.3162
istio,1100,21,10,6.1000,0.3162
istio,1100,22,10,6.1000,0.3162
istio,1100,23,10,6.1000,0.3162
istio,1100,24,10,6.1000,0.3162
istio,1100,25,10,6.1000,0.3162
istio,1100,26,10,6.1000,0.3162
istio,1100,27,10,6.1000,0.3162
istio,1100,28,10,6.1000,0.3162
istio,1100,29,10,6.2000,0.6325
istio,1100,30,10,8.3000,2.0575
istio,1100,31,10,9.9000,1.9692
istio,1100,32,10,10.7000,1.3375
istio,1100,33,10,10.8000,1.3984
istio,1100,34,10,10.8000,1.3984
istio,1100,35,10,10.8000,1.3984
istio,1100,36,10,10.8000,1.3984
istio,1100,37,10,10.8000,1.3984
istio,1100,38,10,10.8000,1.3984
istio,1100,39,10,10.8000,1.3984
istio,1100,40,10,10.8000,1.3984
istio,1100,41,10,10.8000,1.3984
istio,1100,42,10,10.8000,1.3984
istio,1100,43,10,10.8000,1.3984
istio,1100,44,10,10.8000,1.3984
istio,1100,45,10,11.1000,1.5239
istio,1100,46,10,11.7000,0.8233
istio,1100,47,10,11.8000,0.7888
istio,1100,48,10,11.9000,0.8756
istio,1100,49,10,11.9000,0.8756
istio,1100,50,10,11.9000,0.8756
istio,1100,51,10,11.9000,0.8756
istio,1100,52,10,11.9000,0.8756
istio,1100,53,10,11.9000,0.8756
istio,1100,54,10,11.9000,0.8756
istio,1100,55,10,11.9000,0.8756
istio,1100,56,10,11.9000,0.8756
istio,1100,57,10,11.9000,0.8756
istio,1100,58,10,11.9000,0.8756
istio,1100,59,10,11.9000,0.8756
istio,1100,60,10,12.3000,0.9487
istio,1100,61,10,12.5000,0.8498
istio,1100,62,10,12.8000,1.1353
istio,1100,63,10,12.8000,1.1353
istio,1100,64,10,12.8000,1.1353
istio,1100,65,10,12.8000,1.1353
istio,1100,66,10,12.8000,1.1353
istio,1100,67,10,12.8000,1.1353
istio,1100,68,10,12.8000,1.1353
istio,1100,69,10,12.8000,1.1353
istio,1100,70,10,12.8000,1.1353
istio,1100,71,10,12.8000,1.1353
istio,1100,72,10,12.8000,1.1353
istio,1100,73,10,12.8000,1.1353
istio,1100,74,10,12.9000,0.9944
istio,1100,75,10,14.2000,1.4757
istio,1100,76,10,14.9000,1.3703
istio,1100,77,10,15.1000,1.5239
istio,1100,78,10,15.2000,1.6865
istio,1100,79,10,15.2000,1.6865
istio,1100,80,10,15.2000,1.6865
istio,1100,81,10,15.2000,1.6865
istio,1100,82,10,15.2000,1.6865
istio,1100,83,10,15.2000,1.6865
istio,1100,84,10,15.2000,1.6865
istio,1100,85,10,15.2000,1.6865
istio,1100,86,10,15.2000,1.6865
istio,1100,87,10,15.2000,1.6865
istio,1100,88,10,15.2000,1.6865
istio,1100,89,10,15.2000,1.6865
istio,1100,90,10,16.7000,2.1108
istio,1100,91,10,17.5000,1.6499
istio,1100,92,10,17.7000,1.9465
istio,1100,93,10,17.7000,1.9465
istio,1100,94,10,17.7000,1.9465
istio,1100,95,10,17.7000,1.9465
istio,1100,96,10,17.7000,1.9465
istio,1100,97,10,17.7000,1.9465
istio,1100,98,10,17.7000,1.9465
istio,1100,99,10,17.7000,1.9465
istio,1100,100,10,17.7000,1.9465
istio,1100,101,10,17.7000,1.9465
istio,1100,102,10,17.7000,1.9465
istio,1100,103,10,17.7000,1.9465
istio,1100,104,10,17.8000,1.9889
istio,1100,105,10,19.1000,2.2336
istio,1100,106,10,20.3000,2.3118
istio,1100,107,10,20.7000,2.2632
istio,1100,108,10,20.8000,2.4404
istio,1100,109,10,20.8000,2.4404
istio,1100,110,10,20.8000,2.4404
istio,1100,111,10,20.8000,2.4404
istio,1100,112,10,20.8000,2.4404
istio,1100,113,10,20.8000,2.4404
istio,1100,114,10,20.8000,2.4404
istio,1100,115,10,20.8000,2.4404
istio,1100,116,10,20.8000,2.4404
istio,1100,117,10,20.8000,2.4404
istio,1100,118,10,20.8000,2.4404
istio,1100,119,10,20.8000,2.4404
st5-AttUpd,1200,0,10,6.0000,0.0000
st5-AttUpd,1200,1,10,6.0000,0.0000
st5-AttUpd,1200,2,10,6.0000,0.0000
st5-AttUpd,1200,3,10,6.0000,0.0000
st5-AttUpd,1200,4,10,6.0000,0.0000
st5-AttUpd,1200,5,10,6.0000,0.0000
st5-AttUpd,1200,6,10,6.0000,0.0000
st5-AttUpd,1200,7,10,6.0000,0.0000
st5-AttUpd,1200,8,10,6.0000,0.0000
st5-AttUpd,1200,9,10,6.0000,0.0000
st5-AttUpd,1200,10,10,6.0000,0.0000
st5-AttUpd,1200,11,10,6.0000,0.0000
st5-AttUpd,1200,12,10,6.0000,0.0000
st5-AttUpd,1200,13,10,6.0000,0.0000
st5-AttUpd,1200,14,10,6.0000,0.0000
st5-AttUpd,1200,15,10,6.0000,0.0000
st5-AttUpd,1200,16,10,6.0000,0.0000
st5-AttUpd,1200,17,10,6.0000,0.0000
st5-AttUpd,1200,18,10,6.0000,0.0000
st5-AttUpd,1200,19,10,6.0000,0.0000
st5-AttUpd,1200,20,10,6.1000,0.3162
st5-AttUpd,1200,21,10,6.1000,0.3162
st5-AttUpd,1200,22,10,6.1000,0.3162
st5-AttUpd,1200,23,10,6.1000,0.3162
st5-AttUpd,1200,24,10,6.1000,0.3162
st5-AttUpd,1200,25,10,6.2000,0.4216
st5-AttUpd,1200,26,10,6.3000,0.6749
st5-AttUpd,1200,27,10,6.3000,0.6749
st5-AttUpd,1200,28,10,6.3000,0.6749
st5-AttUpd,1200,29,10,6.6000,0.8433
st5-AttUpd,1200,30,10,7.3000,1.0593
st5-AttUpd,1200,31,10,9.2000,2.2509
st5-AttUpd,1200,32,10,9.5000,2.1213
st5-AttUpd,1200,33,10,9.5000,2.1213
st5-AttUpd,1200,34,10,9.5000,2.1213
st5-AttUpd,1200,35,10,9.5000,2.1213
st5-AttUpd,1200,36,10,9.9000,1.9692
st5-AttUpd,1200,37,10,9.9000,1.9692
st5-AttUpd,1200,38,10,9.9000,1.9692
st5-AttUpd,1200,39,10,9.9000,1.9692
st5-AttUpd,1200,40,10,9.9000,1.9692
st5-AttUpd,1200,41,10,10.3000,1.9465
st5-AttUpd,1200,42,10,10.4000,2.0656
st5-AttUpd,1200,43,10,10.4000,2.0656
st5-AttUpd,1200,44,10,10.4000,2.0656
st5-AttUpd,1200,45,10,10.8000,1.5492
st5-AttUpd,1200,46,10,11.3000,0.9487
st5-AttUpd,1200,47,10,11.5000,0.8498
st5-AttUpd,1200,48,10,11.5000,0.8498
st5-AttUpd,1200,49,10,11.5000,0.8498
st5-AttUpd,1200,50,10,11.6000,0.8433
st5-AttUpd,1200,51,10,11.8000,1.1353
st5-AttUpd,1200,52,10,11.8000,1.1353
st5-AttUpd,1200,53,10,11.8000,1.1353
st5-AttUpd,1200,54,10,11.8000,1.1353
st5-AttUpd,1200,55,10,11.8000,1.1353
st5-AttUpd,1200,56,10,11.8000,1.1353
st5-AttUpd,1200,57,10,11.8000,1.1353
st5-AttUpd,1200,58,10,11.8000,1.1353
st5-AttUpd,1200,59,10,11.8000,1.1353
st5-AttUpd,1200,60,10,12.1000,1.1005
st5-AttUpd,1200,61,10,12.5000,1.1785
st5-AttUpd,1200,62,10,12.7000,1.3375
st5-AttUpd,1200,63,10,12.7000,1.3375
st5-AttUpd,1200,64,10,12.7000,1.3375
st5-AttUpd,1200,65,10,12.7000,1.3375
st5-AttUpd,1200,66,10,12.7000,1.3375
st5-AttUpd,1200,67,10,12.7000,1.3375
st5-AttUpd,1200,68,10,12.7000,1.3375
st5-AttUpd,1200,69,10,12.7000,1.3375
st5-AttUpd,1200,70,10,12.7000,1.3375
st5-AttUpd,1200,71,10,12.9000,1.5239
st5-AttUpd,1200,72,10,12.9000,1.5239
st5-AttUpd,1200,73,10,12.9000,1.5239
st5-AttUpd,1200,74,10,13.0000,1.5635
st5-AttUpd,1200,75,10,13.6000,1.7127
st5-AttUpd,1200,76,10,14.4000,2.4129
st5-AttUpd,1200,77,10,14.4000,2.4129
st5-AttUpd,1200,78,10,14.4000,2.4129
st5-AttUpd,1200,79,10,14.4000,2.4129
st5-AttUpd,1200,80,10,14.5000,2.4152
st5-AttUpd,1200,81,10,14.7000,2.5408
st5-AttUpd,1200,82,10,14.7000,2.5408
st5-AttUpd,1200,83,10,14.7000,2.5408
st5-AttUpd,1200,84,10,14.7000,2.5408
st5-AttUpd,1200,85,10,14.8000,2.5734
st5-AttUpd,1200,86,10,15.0000,2.7487
st5-AttUpd,1200,87,10,15.0000,2.7487
st5-AttUpd,1200,88,10,15.0000,2.7487
st5-AttUpd,1200,89,10,15.0000,2.7487
st5-AttUpd,1200,90,10,15.4000,2.3190
st5-AttUpd,1200,91,10,16.4000,2.2706
st5-AttUpd,1200,92,10,16.7000,2.0575
st5-AttUpd,1200,93,10,16.7000,2.0575
st5-AttUpd,1200,94,10,16.7000,2.0575
st5-AttUpd,1200,95,10,16.9000,2.1833
st5-AttUpd,1200,96,10,16.9000,2.1833
st5-AttUpd,1200,97,10,16.9000,2.1833
st5-AttUpd,1200,98,10,16.9000,2.1833
st5-AttUpd,1200,99,10,16.9000,2.1833
st5-AttUpd,1200,100,10,16.9000,2.1833
st5-AttUpd,1200,101,10,17.2000,2.5298
st5-AttUpd,1200,102,10,17.2000,2.5298
st5-AttUpd,1200,103,10,17.2000,2.5298
st5-AttUpd,1200,104,10,17.2000,2.5298
st5-AttUpd,1200,105,10,18.1000,2.0790
st5-AttUpd,1200,106,10,18.7000,2.1108
st5-AttUpd,1200,107,10,19.0000,2.0548
st5-AttUpd,1200,108,10,19.0000,2.0548
st5-AttUpd,1200,109,10,19.0000,2.0548
st5-AttUpd,1200,110,10,19.1000,2.0790
st5-AttUpd,1200,111,10,19.4000,2.4129
st5-AttUpd,1200,112,10,19.4000,2.4129
st5-AttUpd,1200,113,10,19.4000,2.4129
st5-AttUpd,1200,114,10,19.4000,2.4129
st5-AttUpd,1200,115,10,19.4000,2.4129
st5-AttUpd,1200,116,10,19.7000,2.7909
st5-AttUpd,1200,117,10,19.7000,2.7909
st5-AttUpd,1200,118,10,19.7000,2.7909
st5-AttUpd,1200,119,10,19.8000,2.8206
istio,1200,0,10,6.0000,0.0000
istio,1200,1,10,6.0000,0.0000
istio,1200,2,10,6.0000,0.0000
istio,1200,3,10,6.0000,0.0000
istio,1200,4,10,6.0000,0.0000
istio,1200,5,10,6.0000,0.0000
istio,1200,6,10,6.0000,0.0000
istio,1200,7,10,6.0000,0.0000
istio,1200,8,10,6.0000,0.0000
istio,1200,9,10,6.0000,0.0000
istio,1200,10,10,6.0000,0.0000
istio,1200,11,10,6.0000,0.0000
istio,1200,12,10,6.0000,0.0000
istio,1200,13,10,6.0000,0.0000
istio,1200,14,10,6.0000,0.0000
istio,1200,15,10,6.1000,0.3162
istio,1200,16,10,6.1000,0.3162
istio,1200,17,10,6.1000,0.3162
istio,1200,18,10,6.1000,0.3162
istio,1200,19,10,6.1000,0.3162
istio,1200,20,10,6.1000,0.3162
istio,1200,21,10,6.1000,0.3162
istio,1200,22,10,6.1000,0.3162
istio,1200,23,10,6.1000,0.3162
istio,1200,24,10,6.1000,0.3162
istio,1200,25,10,6.1000,0.3162
istio,1200,26,10,6.1000,0.3162
istio,1200,27,10,6.1000,0.3162
istio,1200,28,10,6.1000,0.3162
istio,1200,29,10,7.3000,1.5670
istio,1200,30,10,9.1000,2.4698
istio,1200,31,10,10.0000,2.1082
istio,1200,32,10,10.6000,1.5055
istio,1200,33,10,10.6000,1.5055
istio,1200,34,10,10.6000,1.5055
istio,1200,35,10,10.6000,1.5055
istio,1200,36,10,10.6000,1.5055
istio,1200,37,10,10.6000,1.5055
istio,1200,38,10,10.6000,1.5055
istio,1200,39,10,10.6000,1.5055
istio,1200,40,10,10.6000,1.5055
istio,1200,41,10,10.6000,1.5055
istio,1200,42,10,10.6000,1.5055
istio,1200,43,10,10.6000,1.5055
istio,1200,44,10,10.6000,1.5055
istio,1200,45,10,11.4000,0.9661
istio,1200,46,10,11.8000,1.1353
istio,1200,47,10,11.9000,0.9944
istio,1200,48,10,11.9000,0.9944
istio,1200,49,10,11.9000,0.9944
istio,1200,50,10,11.9000,0.9944
istio,1200,51,10,11.9000,0.9944
istio,1200,52,10,11.9000,0.9944
istio,1200,53,10,11.9000,0.9944
istio,1200,54,10,11.9000,0.9944
istio,1200,55,10,11.9000,0.9944
istio,1200,56,10,11.9000,0.9944
istio,1200,57,10,11.9000,0.9944
istio,1200,58,10,11.9000,0.9944
istio,1200,59,10,12.4000,1.1738
istio,1200,60,10,13.5000,1.4337
istio,1200,61,10,13.6000,1.5055
istio,1200,62,10,13.6000,1.5055
istio,1200,63,10,13.6000,1.5055
istio,1200,64,10,13.6000,1.5055
istio,1200,65,10,13.6000,1.5055
istio,1200,66,10,13.6000,1.5055
istio,1200,67,10,13.6000,1.5055
istio,1200,68,10,13.6000,1.5055
istio,1200,69,10,13.6000,1.5055
istio,1200,70,10,13.6000,1.5055
istio,1200,71,10,13.6000,1.5055
istio,1200,72,10,13.6000,1.5055
istio,1200,73,10,13.6000,1.5055
istio,1200,74,10,14.3000,2.0575
istio,1200,75,10,15.1000,2.6437
istio,1200,76,10,15.4000,2.5473
istio,1200,77,10,15.7000,2.1628
istio,1200,78,10,15.7000,2.1628
istio,1200,79,10,15.7000,2.1628
istio,1200,80,10,15.7000,2.1628
istio,1200,81,10,15.7000,2.1628
istio,1200,82,10,15.7000,2.1628
istio,1200,83,10,15.7000,2.1628
istio,1200,84,10,15.7000,2.1628
istio,1200,85,10,15.7000,2.1628
istio,1200,86,10,15.7000,2.1628
istio,1200,87,10,15.7000,2.1628
istio,1200,88,10,15.7000,2.1628
istio,1200,89,10,16.5000,2.8382
istio,1200,90,10,17.6000,2.6331
istio,1200,91,10,18.0000,2.1602
istio,1200,92,10,18.2000,1.8135
istio,1200,93,10,18.2000,1.8135
istio,1200,94,10,18.2000,1.8135
istio,1200,95,10,18.2000,1.8135
istio,1200,96,10,18.2000,1.8135
istio,1200,97,10,18.2000,1.8135
istio,1200,98,10,18.2000,1.8135
istio,1200,99,10,18.2000,1.8135
istio,1200,100,10,18.2000,1.8135
istio,1200,101,10,18.2000,1.8135
istio,1200,102,10,18.2000,1.8135
istio,1200,103,10,18.2000,1.8135
istio,1200,104,10,19.2000,2.7809
istio,1200,105,10,20.3000,3.5292
istio,1200,106,10,20.8000,3.2249
istio,1200,107,10,21.0000,3.0185
istio,1200,108,10,21.0000,3.0185
istio,1200,109,10,21.0000,3.0185
istio,1200,110,10,21.0000,3.0185
istio,1200,111,10,21.0000,3.0185
istio,1200,112,10,21.0000,3.0185
istio,1200,113,10,21.0000,3.0185
istio,1200,114,10,21.0000,3.0185
istio,1200,115,10,21.0000,3.0185
istio,1200,116,10,21.0000,3.0185
istio,1200,117,10,21.0000,3.0185
istio,1200,118,10,21.0000,3.0185
istio,1200,119,10,21.7000,3.5917
