strategy,service,run,rps,second,pods
st5-AttUpd,productpage-v1,benchmark1.5-05-21-26_020438,400,10,1
st5-AttUpd,productpage-v1,benchmark1.5-05-21-26_020438,400,11,1
st5-AttUpd,productpage-v1,benchmark1.5-05-21-26_020438,400,12,1
st5-AttUpd,productpage-v1,benchmark1.5-05-21-26_020438,400,13,1
st5-AttUpd,productpage-v1,benchmark1.5-05-21-26_020438,400,14,1
st5-AttUpd,productpage-v1,benchmark1.5-05-21-26_020438,400,15,1
st5-AttUpd,productpage-v1,benchmark1.5-05-21-26_020438,400,16,1
st5-AttUpd,productpage-v1,benchmark1.5-05-21-26_020438,400,17,1
st5-AttUpd,productpage-v1,benchmark1.5-05-21-26_020438,400,18,1
st5-AttUpd,productpage-v1,benchmark1.5-05-21-26_020438,400,19,1
st5-AttUpd,productpage-v1,benchmark1.5-05-21-26_020438,400,20,1
st5-AttUpd,productpage-v1,benchmark1.5-05-21-26_020438,400,21,1
st5-AttUpd,productpage-v1,benchmark1.5-05-21-26_020438,400,22,1
st5-AttUpd,productpage-v1,benchmark1.5-05-21-26_020438,400,23,1
st5-AttUpd,productpage-v1,benchmark1.5-05-21-26_020438,400,24,1
st5-AttUpd,productpage-v1,benchmark1.5-05-21-26_020438,400,25,1
st5-AttUpd,productpage-v1,benchmark1.5-05-21-26_020438,400,26,1
st5-AttUpd,productpage-v1,benchmark1.5-05-21-26_020438,400,27,1
st5-AttUpd,productpage-v1,benchmark1.5-05-21-26_020438,400,28,1
st5-AttUpd,productpage-v1,benchmark1.5-05-21-26_020438,400,29,1
st5-AttUpd,productpage-v1,benchmark1.5-05-21-26_020438,400,30,1
st5-AttUpd,productpage-v1,benchmark1.5-05-21-26_020438,400,31,1
st5-AttUpd,productpage-v1,benchmark1.5-05-21-26_020438,400,32,1
st5-AttUpd,productpage-v1,benchmark1.5-05-21-26_020438,400,33,1
st5-AttUpd,productpage-v1,benchmark1.5-05-21-26_020438,400,34,1
st5-AttUpd,productpage-v1,benchmark1.5-05-21-26_020438,400,35,1
st5-AttUpd,productpage-v1,benchmark1.5-05-21-26_020438,400,36,1
st5-AttUpd,productpage-v1,benchmark1.5-05-21-26_020438,400,37,1
st5-AttUpd,productpage-v1,benchmark1.5-05-21-26_020438,400,38,1
st5-AttUpd,productpage-v1,benchmark1.5-05-21-26_020438,400,39,1
st5-AttUpd,productpage-v1,benchmark1.5-05-21-26_020438,400,40,1
st5-AttUpd,productpage-v1,benchmark1.5-05-21-26_020438,400,41,1
st5-AttUpd,productpage-v1,benchmark1.5-05-21-26_020438,400,42,1
st5-AttUpd,productpage-v1,benchmark1.5-05-21-26_020438,400,43,1
st5-AttUpd,productpage-v1,benchmark1.5-05-21-26_020438,400,44,1
st5-AttUpd,productpage-v1,benchmark1.5-05-21-26_020438,400,45,1
st5-AttUpd,productpage-v1,benchmark1.5-05-21-26_020438,400,46,3
st5-AttUpd,productpage-v1,benchmark1.5-05-21-26_020438,400,47,3
st5-AttUpd,productpage-v1,benchmark1.5-05-21-26_020438,400,48,3
st5-AttUpd,productpage-v1,benchmark1.5-05-21-26_020438,400,49,3
st5-AttUpd,productpage-v1,benchmark1.5-05-21-26_020438,400,50,3
st5-AttUpd,productpage-v1,benchmark1.5-05-21-26_020438,400,51,3
st5-AttUpd,productpage-v1,benchmark1.5-05-21-26_020438,400,52,3
st5-AttUpd,productpage-v1,benchmark1.5-05-21-26_020438,400,53,3
st5-AttUpd,productpage-v1,benchmark1.5-05-21-26_020438,400,54,3
st5-AttUpd,productpage-v1,benchmark1.5-05-21-26_020438,400,55,3
st5-AttUpd,productpage-v1,benchmark1.5-05-21-26_020438,400,56,3
st5-AttUpd,productpage-v1,benchmark1.5-05-21-26_020438,400,57,3
st5-AttUpd,productpage-v1,benchmark1.5-05-21-26_020438,400,58,3
st5-AttUpd,productpage-v1,benchmark1.5-05-21-26_020438,400,59,3
st5-AttUpd,productpage-v1,benchmark1.5-05-21-26_020438,400,60,3
st5-AttUpd,productpage-v1,benchmark1.5-05-21-26_020438,400,61,3
st5-AttUpd,productpage-v1,benchmark1.5-05-21-26_020438,400,62,3
st5-AttUpd,productpage-v1,benchmark1.5-05-21-26_020438,400,63,3
st5-AttUpd,productpage-v1,benchmark1.5-05-21-26_020438,400,64,3
st5-AttUpd,productpage-v1,benchmark1.5-05-21-26_020438,400,65,3
st5-AttUpd,productpage-v1,benchmark1.5-05-21-26_020438,400,66,3
st5-AttUpd,productpage-v1,benchmark1.5-05-21-26_020438,400,67,3
st5-AttUpd,productpage-v1,benchmark1.5-05-21-26_020438,400,68,3
st5-AttUpd,productpage-v1,benchmark1.5-05-21-26_020438,400,69,3
st5-AttUpd,productpage-v1,benchmark1.5-05-21-26_020438,400,70,3
st5-AttUpd,productpage-v1,benchmark1.5-05-21-26_020438,400,71,3
st5-AttUpd,productpage-v1,benchmark1.5-05-21-26_020438,400,72,3
st5-AttUpd,productpage-v1,benchmark1.5-05-21-26_020438,400,73,3
st5-AttUpd,productpage-v1,benchmark1.5-05-21-26_020438,400,74,3
st5-AttUpd,productpage-v1,benchmark1.5-05-21-26_020438,400,75,3
st5-AttUpd,productpage-v1,benchmark1.5-05-21-26_020438,400,76,3
st5-AttUpd,productpage-v1,benchmark1.5-05-21-26_020438,400,77,3
st5-AttUpd,productpage-v1,benchmark1.5-05-21-26_020438,400,78,3
st5-AttUpd,productpage-v1,benchmark1.5-05-21-26_020438,400,79,3
st5-AttUpd,productpage-v1,benchmark1.5-05-21-26_020438,400,80,3
st5-AttUpd,productpage-v1,benchmark1.5-05-21-26_020438,400,81,3
st5-AttUpd,productpage-v1,benchmark1.5-05-21-26_020438,400,82,3
st5-AttUpd,productpage-v1,benchmark1.5-05-21-26_020438,400,83,3
st5-AttUpd,productpage-v1,benchmark1.5-05-21-26_020438,400,84,3
st5-AttUpd,productpage-v1,benchmark1.5-05-21-26_020438,400,85,3
st5-AttUpd,productpage-v1,benchmark1.5-05-21-26_020438,400,86,3
st5-AttUpd,productpage-v1,benchmark1.5-05-21-26_020438,400,87,3
st5-AttUpd,productpage-v1,benchmark1.5-05-21-26_020438,400,88,3
st5-AttUpd,productpage-v1,benchmark1.5-05-21-26_020438,400,89,3
st5-AttUpd,productpage-v1,benchmark1.5-05-21-26_020438,400,90,3
st5-AttUpd,productpage-v1,benchmark1.5-05-21-26_020438,400,91,5
st5-AttUpd,productpage-v1,benchmark1.5-05-21-26_020438,400,92,5
st5-AttUpd,productpage-v1,benchmark1.5-05-21-26_020438,400,93,5
st5-AttUpd,productpage-v1,benchmark1.5-05-21-26_020438,400,94,5
st5-AttUpd,productpage-v1,benchmark1.5-05-21-26_020438,400,95,5
st5-AttUpd,productpage-v1,benchmark1.5-05-21-26_020438,400,96,5
st5-AttUpd,productpage-v1,benchmark1.5-05-21-26_020438,400,97,5
st5-AttUpd,productpage-v1,benchmark1.5-05-21-26_020438,400,98,5
st5-AttUpd,productpage-v1,benchmark1.5-05-21-26_020438,400,99,5
st5-AttUpd,productpage-v1,benchmark1.5-05-21-26_020438,400,100,5
st5-AttUpd,productpage-v1,benchmark1.5-05-21-26_020438,400,101,5
st5-AttUpd,productpage-v1,benchmark1.5-05-21-26_020438,400,102,5
st5-AttUpd,productpage-v1,benchmark1.5-05-21-26_020438,400,103,5
st5-AttUpd,productpage-v1,benchmark1.5-05-21-26_020438,400,104,5
st5-AttUpd,productpage-v1,benchmark1.5-05-21-26_020438,400,105,5
st5-AttUpd,productpage-v1,benchmark1.5-05-21-26_020438,400,106,6
st5-AttUpd,productpage-v1,benchmark1.5-05-21-26_020438,400,107,7
st5-AttUpd,productpage-v1,benchmark1.5-05-21-26_020438,400,108,7
st5-AttUpd,productpage-v1,benchmark1.5-05-21-26_020438,400,109,7
st5-AttUpd,productpage-v1,benchmark1.5-05-21-26_020438,400,110,7
st5-AttUpd,productpage-v1,benchmark1.5-05-21-26_020438,400,111,7
st5-AttUpd,productpage-v1,benchmark1.5-05-21-26_020438,400,112,7
st5-AttUpd,productpage-v1,benchmark1.5-05-21-26_020438,400,113,7
st5-AttUpd,productpage-v1,benchmark1.5-05-21-26_020438,400,114,7
st5-AttUpd,productpage-v1,benchmark1.5-05-21-26_020438,400,115,7
st5-AttUpd,productpage-v1,benchmark1.5-05-21-26_020438,400,116,7
st5-AttUpd,productpage-v1,benchmark1.5-05-21-26_020438,400,117,7
st5-AttUpd,productpage-v1,benchmark1.5-05-21-26_020438,400,118,7
st5-AttUpd,productpage-v1,benchmark1.5-05-21-26_020438,400,119,7
st5-AttUpd,ratings-v1,benchmark1.5-05-20-26_235948,400,0,1
st5-AttUpd,ratings-v1,benchmark1.5-05-20-26_235948,400,1,1
st5-AttUpd,ratings-v1,benchmark1.5-05-20-26_235948,400,2,1
st5-AttUpd,ratings-v1,benchmark1.5-05-20-26_235948,400,3,1
st5-AttUpd,ratings-v1,benchmark1.5-05-20-26_235948,400,4,1
st5-AttUpd,ratings-v1,benchmark1.5-05-20-26_235948,400,5,1
st5-AttUpd,ratings-v1,benchmark1.5-05-20-26_235948,400,6,1
st5-AttUpd,ratings-v1,benchmark1.5-05-20-26_235948,400,7,1
st5-AttUpd,ratings-v1,benchmark1.5-05-20-26_235948,400,8,1
st5-AttUpd,ratings-v1,benchmark1.5-05-20-26_235948,400,9,1
st5-AttUpd,ratings-v1,benchmark1.5-05-20-26_235948,400,10,1
st5-AttUpd,ratings-v1,benchmark1.5-05-20-26_235948,400,11,1
st5-AttUpd,ratings-v1,benchmark1.5-05-20-26_235948,400,12,1
st5-AttUpd,ratings-v1,benchmark1.5-05-20-26_235948,400,13,1
st5-AttUpd,ratings-v1,benchmark1.5-05-20-26_235948,400,14,1
st5-AttUpd,ratings-v1,benchmark1.5-05-20-26_235948,400,15,1
st5-AttUpd,ratings-v1,benchmark1.5-05-20-26_235948,400,16,1
st5-AttUpd,ratings-v1,benchmark1.5-05-20-26_235948,400,17,1
st5-AttUpd,ratings-v1,benchmark1.5-05-20-26_235948,400,18,1
st5-AttUpd,ratings-v1,benchmark1.5-05-20-26_235948,400,19,1
st5-AttUpd,ratings-v1,benchmark1.5-05-20-26_235948,400,20,1
st5-AttUpd,ratings-v1,benchmark1.5-05-20-26_235948,400,21,1
st5-AttUpd,ratings-v1,benchmark1.5-05-20-26_235948,400,22,1
st5-AttUpd,ratings-v1,benchmark1.5-05-20-26_235948,400,23,1
st5-AttUpd,ratings-v1,benchmark1.5-05-20-26_235948,400,24,1
st5-AttUpd,ratings-v1,benchmark1.5-05-20-26_235948,400,25,1
st5-AttUpd,ratings-v1,benchmark1.5-05-20-26_235948,400,26,1
st5-AttUpd,ratings-v1,benchmark1.5-05-20-26_235948,400,27,1
st5-AttUpd,ratings-v1,benchmark1.5-05-20-26_235948,400,28,1
st5-AttUpd,ratings-v1,benchmark1.5-05-20-26_235948,400,29,1
st5-AttUpd,ratings-v1,benchmark1.5-05-20-26_235948,400,30,1
st5-AttUpd,ratings-v1,benchmark1.5-05-20-26_235948,400,31,1
st5-AttUpd,ratings-v1,benchmark1.5-05-20-26_235948,400,32,1
st5-AttUpd,ratings-v1,benchmark1.5-05-20-26_235948,400,33,1
st5-AttUpd,ratings-v1,benchmark1.5-05-20-26_235948,400,34,1
st5-AttUpd,ratings-v1,benchmark1.5-05-20-26_235948,400,35,1
st5-AttUpd,ratings-v1,benchmark1.5-05-20-26_235948,400,36,1
st5-AttUpd,ratings-v1,benchmark1.5-05-20-26_235948,400,37,1
st5-AttUpd,ratings-v1,benchmark1.5-05-20-26_235948,400,38,1
st5-AttUpd,ratings-v1,benchmark1.5-05-20-26_235948,400,39,1
st5-AttUpd,ratings-v1,benchmark1.5-05-20-26_235948,400,40,1
st5-AttUpd,ratings-v1,benchmark1.5-05-20-26_235948,400,41,1
st5-AttUpd,ratings-v1,benchmark1.5-05-20-26_235948,400,42,1
st5-AttUpd,ratings-v1,benchmark1.5-05-20-26_235948,400,43,1
st5-AttUpd,ratings-v1,benchmark1.5-05-20-26_235948,400,44,1
st5-AttUpd,ratings-v1,benchmark1.5-05-20-26_235948,400,45,1
st5-AttUpd,ratings-v1,benchmark1.5-05-20-26_235948,400,46,1
st5-AttUpd,ratings-v1,benchmark1.5-05-20-26_235948,400,47,1
st5-AttUpd,ratings-v1,benchmark1.5-05-20-26_235948,400,48,1
st5-AttUpd,ratings-v1,benchmark1.5-05-20-26_235948,400,49,1
st5-AttUpd,ratings-v1,benchmark1.5-05-20-26_235948,400,50,1
st5-AttUpd,ratings-v1,benchmark1.5-05-20-26_235948,400,51,1
st5-AttUpd,ratings-v1,benchmark1.5-05-20-26_235948,400,52,1
st5-AttUpd,ratings-v1,benchmark1.5-05-20-26_235948,400,53,1
st5-AttUpd,ratings-v1,benchmark1.5-05-20-26_235948,400,54,1
st5-AttUpd,ratings-v1,benchmark1.5-05-20-26_235948,400,55,1
st5-AttUpd,ratings-v1,benchmark1.5-05-20-26_235948,400,56,1
st5-AttUpd,ratings-v1,benchmark1.5-05-20-26_235948,400,57,1
st5-AttUpd,ratings-v1,benchmark1.5-05-20-26_235948,400,58,1
st5-AttUpd,ratings-v1,benchmark1.5-05-20-26_235948,400,59,1
st5-AttUpd,ratings-v1,benchmark1.5-05-20-26_235948,400,60,1
st5-AttUpd,ratings-v1,benchmark1.5-05-20-26_235948,400,61,1
st5-AttUpd,ratings-v1,benchmark1.5-05-20-26_235948,400,62,1
st5-AttUpd,ratings-v1,benchmark1.5-05-20-26_235948,400,63,1
st5-AttUpd,ratings-v1,benchmark1.5-05-20-26_235948,400,64,1
st5-AttUpd,ratings-v1,benchmark1.5-05-20-26_235948,400,65,1
st5-AttUpd,ratings-v1,benchmark1.5-05-20-26_235948,400,66,1
st5-AttUpd,ratings-v1,benchmark1.5-05-20-26_235948,400,67,1
st5-AttUpd,ratings-v1,benchmark1.5-05-20-26_235948,400,68,1
st5-AttUpd,ratings-v1,benchmark1.5-05-20-26_235948,400,69,1
st5-AttUpd,ratings-v1,benchmark1.5-05-20-26_235948,400,70,1
st5-AttUpd,ratings-v1,benchmark1.5-05-20-26_235948,400,71,1
st5-AttUpd,ratings-v1,benchmark1.5-05-20-26_235948,400,72,1
st5-AttUpd,ratings-v1,benchmark1.5-05-20-26_235948,400,73,1
st5-AttUpd,ratings-v1,benchmark1.5-05-20-26_235948,400,74,1
st5-AttUpd,ratings-v1,benchmark1.5-05-20-26_235948,400,75,1
st5-AttUpd,ratings-v1,benchmark1.5-05-20-26_235948,400,76,1
st5-AttUpd,ratings-v1,benchmark1.5-05-20-26_235948,400,77,1
st5-AttUpd,ratings-v1,benchmark1.5-05-20-26_235948,400,78,1
st5-AttUpd,ratings-v1,benchmark1.5-05-20-26_235948,400,79,1
st5-AttUpd,ratings-v1,benchmark1.5-05-20-26_235948,400,80,1
st5-AttUpd,ratings-v1,benchmark1.5-05-20-26_235948,400,81,1
st5-AttUpd,ratings-v1,benchmark1.5-05-20-26_235948,400,82,1
st5-AttUpd,ratings-v1,benchmark1.5-05-20-26_235948,400,83,1
st5-AttUpd,ratings-v1,benchmark1.5-05-20-26_235948,400,84,1
st5-AttUpd,ratings-v1,benchmark1.5-05-20-26_235948,400,85,1
st5-AttUpd,ratings-v1,benchmark1.5-05-20-26_235948,400,86,1
st5-AttUpd,ratings-v1,benchmark1.5-05-20-26_235948,400,87,1
st5-AttUpd,ratings-v1,benchmark1.5-05-20-26_235948,400,88,1
st5-AttUpd,ratings-v1,benchmark1.5-05-20-26_235948,400,89,1
st5-AttUpd,ratings-v1,benchmark1.5-05-20-26_235948,400,90,1
st5-AttUpd,ratings-v1,benchmark1.5-05-20-26_235948,400,91,1
st5-AttUpd,ratings-v1,benchmark1.5-05-20-26_235948,400,92,1
st5-AttUpd,ratings-v1,benchmark1.5-05-20-26_235948,400,93,1
st5-AttUpd,ratings-v1,benchmark1.5-05-20-26_235948,400,94,1
st5-AttUpd,ratings-v1,benchmark1.5-05-20-26_235948,400,95,1
st5-AttUpd,ratings-v1,benchmark1.5-05-20-26_235948,400,96,1
st5-AttUpd,ratings-v1,benchmark1.5-05-20-26_235948,400,97,1
st5-AttUpd,ratings-v1,benchmark1.5-05-20-26_235948,400,98,1
st5-AttUpd,ratings-v1,benchmark1.5-05-20-26_235948,400,99,1
st5-AttUpd,ratings-v1,benchmark1.5-05-20-26_235948,400,100,1
st5-AttUpd,ratings-v1,benchmark1.5-05-20-26_235948,400,101,1
st5-AttUpd,ratings-v1,benchmark1.5-05-20-26_235948,400,102,1
st5-AttUpd,ratings-v1,benchmark1.5-05-20-26_235948,400,103,1
st5-AttUpd,ratings-v1,benchmark1.5-05-20-26_235948,400,104,1
st5-AttUpd,ratings-v1,benchmark1.5-05-20-26_235948,400,105,1
st5-AttUpd,ratings-v1,benchmark1.5-05-20-26_235948,400,106,1
st5-AttUpd,ratings-v1,benchmark1.5-05-20-26_235948,400,107,1
st5-AttUpd,ratings-v1,benchmark1.5-05-20-26_235948,400,108,1
st5-AttUpd,ratings-v1,benchmark1.5-05-20-26_235948,400,109,1
st5-AttUpd,ratings-v1,benchmark1.5-05-20-26_235948,400,110,1
st5-AttUpd,ratings-v1,benchmark1.5-05-20-26_235948,400,111,1
st5-AttUpd,ratings-v1,benchmark1.5-05-20-26_235948,400,112,1
st5-AttUpd,ratings-v1,benchmark1.5-05-20-26_235948,400,113,1
st5-AttUpd,ratings-v1,benchmark1.5-05-20-26_235948,400,114,1
st5-AttUpd,ratings-v1,benchmark1.5-05-20-26_235948,400,115,1
st5-AttUpd,ratings-v1,benchmark1.5-05-20-26_235948,400,116,1
st5-AttUpd,ratings-v1,benchmark1.5-05-20-26_235948,400,117,1
st5-AttUpd,ratings-v1,benchmark1.5-05-20-26_235948,400,118,1
st5-AttUpd,ratings-v1,benchmark1.5-05-20-26_235948,400,119,1
st5-AttUpd,ratings-v1,benchmark1.5-05-21-26_020438,400,0,1
st5-AttUpd,ratings-v1,benchmark1.5-05-21-26_020438,400,1,1
st5-AttUpd,ratings-v1,benchmark1.5-05-21-26_020438,400,2,1
st5-AttUpd,ratings-v1,benchmark1.5-05-21-26_020438,400,3,1
st5-AttUpd,ratings-v1,benchmark1.5-05-21-26_020438,400,4,1
st5-AttUpd,ratings-v1,benchmark1.5-05-21-26_020438,400,5,1
st5-AttUpd,ratings-v1,benchmark1.5-05-21-26_020438,400,6,1
st5-AttUpd,ratings-v1,benchmark1.5-05-21-26_020438,400,7,1
st5-AttUpd,ratings-v1,benchmark1.5-05-21-26_020438,400,8,1
st5-AttUpd,ratings-v1,benchmark1.5-05-21-26_020438,400,9,1
st5-AttUpd,ratings-v1,benchmark1.5-05-21-26_020438,400,10,1
st5-AttUpd,ratings-v1,benchmark1.5-05-21-26_020438,400,11,1
st5-AttUpd,ratings-v1,benchmark1.5-05-21-26_020438,400,12,1
st5-AttUpd,ratings-v1,benchmark1.5-05-21-26_020438,400,13,1
st5-AttUpd,ratings-v1,benchmark1.5-05-21-26_020438,400,14,1
st5-AttUpd,ratings-v1,benchmark1.5-05-21-26_020438,400,15,1
st5-AttUpd,ratings-v1,benchmark1.5-05-21-26_020438,400,16,1
st5-AttUpd,ratings-v1,benchmark1.5-05-21-26_020438,400,17,1
st5-AttUpd,ratings-v1,benchmark1.5-05-21-26_020438,400,18,1
st5-AttUpd,ratings-v1,benchmark1.5-05-21-26_020438,400,19,1
st5-AttUpd,ratings-v1,benchmark1.5-05-21-26_020438,400,20,1
st5-AttUpd,ratings-v1,benchmark1.5-05-21-26_020438,400,21,1
st5-AttUpd,ratings-v1,benchmark1.5-05-21-26_020438,400,22,1
st5-AttUpd,ratings-v1,benchmark1.5-05-21-26_020438,400,23,1
st5-AttUpd,ratings-v1,benchmark1.5-05-21-26_020438,400,24,1
st5-AttUpd,ratings-v1,benchmark1.5-05-21-26_020438,400,25,1
st5-AttUpd,ratings-v1,benchmark1.5-05-21-26_020438,400,26,1
st5-AttUpd,ratings-v1,benchmark1.5-05-21-26_020438,400,27,1
st5-AttUpd,ratings-v1,benchmark1.5-05-21-26_020438,400,28,1
st5-AttUpd,ratings-v1,benchmark1.5-05-21-26_020438,400,29,1
st5-AttUpd,ratings-v1,benchmark1.5-05-21-26_020438,400,30,1
st5-AttUpd,ratings-v1,benchmark1.5-05-21-26_020438,400,31,1
st5-AttUpd,ratings-v1,benchmark1.5-05-21-26_020438,400,32,1
st5-AttUpd,ratings-v1,benchmark1.5-05-21-26_020438,400,33,1
st5-AttUpd,ratings-v1,benchmark1.5-05-21-26_020438,400,34,1
st5-AttUpd,ratings-v1,benchmark1.5-05-21-26_020438,400,35,1
st5-AttUpd,ratings-v1,benchmark1.5-05-21-26_020438,400,36,1
st5-AttUpd,ratings-v1,benchmark1.5-05-21-26_020438,400,37,1
st5-AttUpd,ratings-v1,benchmark1.5-05-21-26_020438,400,38,1
st5-AttUpd,ratings-v1,benchmark1.5-05-21-26_020438,400,39,1
st5-AttUpd,ratings-v1,benchmark1.5-05-21-26_020438,400,40,1
st5-AttUpd,ratings-v1,benchmark1.5-05-21-26_020438,400,41,1
st5-AttUpd,ratings-v1,benchmark1.5-05-21-26_020438,400,42,1
st5-AttUpd,ratings-v1,benchmark1.5-05-21-26_020438,400,43,1
st5-AttUpd,ratings-v1,benchmark1.5-05-21-26_020438,400,44,1
st5-AttUpd,ratings-v1,benchmark1.5-05-21-26_020438,400,45,1
st5-AttUpd,ratings-v1,benchmark1.5-05-21-26_020438,400,46,1
st5-AttUpd,ratings-v1,benchmark1.5-05-21-26_020438,400,47,1
st5-AttUpd,ratings-v1,benchmark1.5-05-21-26_020438,400,48,1
st5-AttUpd,ratings-v1,benchmark1.5-05-21-26_020438,400,49,1
st5-AttUpd,ratings-v1,benchmark1.5-05-21-26_020438,400,50,1
st5-AttUpd,ratings-v1,benchmark1.5-05-21-26_020438,400,51,1
st5-AttUpd,ratings-v1,benchmark1.5-05-21-26_020438,400,52,1
st5-AttUpd,ratings-v1,benchmark1.5-05-21-26_020438,400,53,1
st5-AttUpd,ratings-v1,benchmark1.5-05-21-26_020438,400,54,1
st5-AttUpd,ratings-v1,benchmark1.5-05-21-26_020438,400,55,1
st5-AttUpd,ratings-v1,benchmark1.5-05-21-26_020438,400,56,1
st5-AttUpd,ratings-v1,benchmark1.5-05-21-26_020438,400,57,1
st5-AttUpd,ratings-v1,benchmark1.5-05-21-26_020438,400,58,1
st5-AttUpd,ratings-v1,benchmark1.5-05-21-26_020438,400,59,1
st5-AttUpd,ratings-v1,benchmark1.5-05-21-26_020438,400,60,1
st5-AttUpd,ratings-v1,benchmark1.5-05-21-26_020438,400,61,1
st5-AttUpd,ratings-v1,benchmark1.5-05-21-26_020438,400,62,1
st5-AttUpd,ratings-v1,benchmark1.5-05-21-26_020438,400,63,1
st5-AttUpd,ratings-v1,benchmark1.5-05-21-26_020438,400,64,1
st5-AttUpd,ratings-v1,benchmark1.5-05-21-26_020438,400,65,1
st5-AttUpd,ratings-v1,benchmark1.5-05-21-26_020438,400,66,1
st5-AttUpd,ratings-v1,benchmark1.5-05-21-26_020438,400,67,1
st5-AttUpd,ratings-v1,benchmark1.5-05-21-26_020438,400,68,1
st5-AttUpd,ratings-v1,benchmark1.5-05-21-26_020438,400,69,1
st5-AttUpd,ratings-v1,benchmark1.5-05-21-26_020438,400,70,1
st5-AttUpd,ratings-v1,benchmark1.5-05-21-26_020438,400,71,1
st5-AttUpd,ratings-v1,benchmark1.5-05-21-26_020438,400,72,1
st5-AttUpd,ratings-v1,benchmark1.5-05-21-26_020438,400,73,1
st5-AttUpd,ratings-v1,benchmark1.5-05-21-26_020438,400,74,1
st5-AttUpd,ratings-v1,benchmark1.5-05-21-26_020438,400,75,1
st5-AttUpd,ratings-v1,benchmark1.5-05-21-26_020438,400,76,1
st5-AttUpd,ratings-v1,benchmark1.5-05-21-26_020438,400,77,1
st5-AttUpd,ratings-v1,benchmark1.5-05-21-26_020438,400,78,1
st5-AttUpd,ratings-v1,benchmark1.5-05-21-26_020438,400,79,1
st5-AttUpd,ratings-v1,benchmark1.5-05-21-26_020438,400,80,1
st5-AttUpd,ratings-v1,benchmark1.5-05-21-26_020438,400,81,1
st5-AttUpd,ratings-v1,benchmark1.5-05-21-26_020438,400,82,1
st5-AttUpd,ratings-v1,benchmark1.5-05-21-26_020438,400,83,1
st5-AttUpd,ratings-v1,benchmark1.5-05-21-26_020438,400,84,1
st5-AttUpd,ratings-v1,benchmark1.5-05-21-26_020438,400,85,1
st5-AttUpd,ratings-v1,benchmark1.5-05-21-26_020438,400,86,1
st5-AttUpd,ratings-v1,benchmark1.5-05-21-26_020438,400,87,1
st5-AttUpd,ratings-v1,benchmark1.5-05-21-26_020438,400,88,1
st5-AttUpd,ratings-v1,benchmark1.5-05-21-26_020438,400,89,1
st5-AttUpd,ratings-v1,benchmark1.5-05-21-26_020438,400,90,1
st5-AttUpd,ratings-v1,benchmark1.5-05-21-26_020438,400,91,1
st5-AttUpd,ratings-v1,benchmark1.5-05-21-26_020438,400,92,1
st5-AttUpd,ratings-v1,benchmark1.5-05-21-26_020438,400,93,1
st5-AttUpd,ratings-v1,benchmark1.5-05-21-26_020438,400,94,1
st5-AttUpd,ratings-v1,benchmark1.5-05-21-26_020438,400,95,1
st5-AttUpd,ratings-v1,benchmark1.5-05-21-26_020438,400,96,1
st5-AttUpd,ratings-v1,benchmark1.5-05-21-26_020438,400,97,1
st5-AttUpd,ratings-v1,benchmark1.5-05-21-26_020438,400,98,1
st5-AttUpd,ratings-v1,benchmark1.5-05-21-26_020438,400,99,1
st5-AttUpd,ratings-v1,benchmark1.5-05-21-26_020438,400,100,1
st5-AttUpd,ratings-v1,benchmark1.5-05-21-26_020438,400,101,1
st5-AttUpd,ratings-v1,benchmark1.5-05-21-26_020438,400,102,1
st5-AttUpd,ratings-v1,benchmark1.5-05-21-26_020438,400,103,1
st5-AttUpd,ratings-v1,benchmark1.5-05-21-26_020438,400,104,1
st5-AttUpd,ratings-v1,benchmark1.5-05-21-26_020438,400,105,1
st5-AttUpd,ratings-v1,benchmark1.5-05-21-26_020438,400,106,1
st5-AttUpd,ratings-v1,benchmark1.5-05-21-26_020438,400,107,1
st5-AttUpd,ratings-v1,benchmark1.5-05-21-26_020438,400,108,1
st5-AttUpd,ratings-v1,benchmark1.5-05-21-26_020438,400,109,1
st5-AttUpd,ratings-v1,benchmark1.5-05-21-26_020438,400,110,1
st5-AttUpd,ratings-v1,benchmark1.5-05-21-26_020438,400,111,1
st5-AttUpd,ratings-v1,benchmark1.5-05-21-26_020438,400,112,1
st5-AttUpd,ratings-v1,benchmark1.5-05-21-26_020438,400,113,1
st5-AttUpd,ratings-v1,benchmark1.5-05-21-26_020438,400,114,1
st5-AttUpd,ratings-v1,benchmark1.5-05-21-26_020438,400,115,1
st5-AttUpd,ratings-v1,benchmark1.5-05-21-26_020438,400,116,1
st5-AttUpd,ratings-v1,benchmark1.5-05-21-26_020438,400,117,1
st5-AttUpd,ratings-v1,benchmark1.5-05-21-26_020438,400,118,1
st5-AttUpd,ratings-v1,benchmark1.5-05-21-26_020438,400,119,1
st5-AttUpd,reviews-v1,benchmark1.5-05-20-26_235948,400,0,1
